CodeArrdt;CodeBV;CodeCirco;CodeInsee;Inscrits;Votants;Exprimés;Liste;Voix;Blancs;Nuls;Procurations
2;5;1;75102;1242;674;663;MBELLA;1;10;1;47
2;5;1;75102;1242;674;663;DE SARNEZ;98;10;1;47
2;5;1;75102;1242;674;663;PATAS D'ILLIERS;0;10;1;47
2;5;1;75102;1242;674;663;GRIMAL;0;10;1;47
2;5;1;75102;1242;674;663;JAMET;10;10;1;47
2;5;1;75102;1242;674;663;GUYOT;2;10;1;47
2;5;1;75102;1242;674;663;DE HAAS;2;10;1;47
2;5;1;75102;1242;674;663;GOVERNATORI;6;10;1;47
2;5;1;75102;1242;674;663;BERÈS;136;10;1;47
2;5;1;75102;1242;674;663;LE HYARIC;35;10;1;47
2;5;1;75102;1242;674;663;MAYEROWITZ;0;10;1;47
2;5;1;75102;1242;674;663;LEPAPE;1;10;1;47
2;5;1;75102;1242;674;663;ASSELINEAU;0;10;1;47
2;5;1;75102;1242;674;663;DELANOË;0;10;1;47
2;5;1;75102;1242;674;663;ARTHAUD;1;10;1;47
2;5;1;75102;1242;674;663;VERMOREL;5;10;1;47
2;5;1;75102;1242;674;663;LARROUTUROU;30;10;1;47
2;5;1;75102;1242;674;663;LEPAGE;15;10;1;47
2;5;1;75102;1242;674;663;DE GOUYON MATIGNON DE PON;1;10;1;47
2;5;1;75102;1242;674;663;BOUTIN;6;10;1;47
2;5;1;75102;1242;674;663;CHAUPRADE;40;10;1;47
2;5;1;75102;1242;674;663;BESANCENOT;1;10;1;47
2;6;1;75102;1285;712;706;LE SCORNET;0;5;1;29
2;6;1;75102;1285;712;706;BORDRY;23;5;1;29
2;6;1;75102;1285;712;706;TOPLA;0;5;1;29
2;6;1;75102;1285;712;706;DURAND;118;5;1;29
2;6;1;75102;1285;712;706;VOLGANLI;0;5;1;29
2;6;1;75102;1285;712;706;GHEIOUECHE;6;5;1;29
2;6;1;75102;1285;712;706;LAMASSOURE;142;5;1;29
2;6;1;75102;1285;712;706;FEO;0;5;1;29
2;6;1;75102;1285;712;706;PAILLARD;0;5;1;29
2;6;1;75102;1285;712;706;MBELLA;0;5;1;29
2;6;1;75102;1285;712;706;DE SARNEZ;130;5;1;29
2;6;1;75102;1285;712;706;PATAS D'ILLIERS;1;5;1;29
2;6;1;75102;1285;712;706;GRIMAL;0;5;1;29
2;6;1;75102;1285;712;706;JAMET;12;5;1;29
2;6;1;75102;1285;712;706;GUYOT;1;5;1;29
2;6;1;75102;1285;712;706;DE HAAS;1;5;1;29
2;6;1;75102;1285;712;706;GOVERNATORI;12;5;1;29
2;6;1;75102;1285;712;706;BERÈS;117;5;1;29
2;6;1;75102;1285;712;706;LE HYARIC;30;5;1;29
2;6;1;75102;1285;712;706;MAYEROWITZ;0;5;1;29
2;6;1;75102;1285;712;706;LEPAPE;0;5;1;29
2;6;1;75102;1285;712;706;ASSELINEAU;2;5;1;29
2;6;1;75102;1285;712;706;DELANOË;0;5;1;29
2;6;1;75102;1285;712;706;ARTHAUD;3;5;1;29
2;6;1;75102;1285;712;706;VERMOREL;2;5;1;29
2;6;1;75102;1285;712;706;LARROUTUROU;18;5;1;29
2;6;1;75102;1285;712;706;LEPAGE;11;5;1;29
2;6;1;75102;1285;712;706;DE GOUYON MATIGNON DE PON;1;5;1;29
2;6;1;75102;1285;712;706;BOUTIN;7;5;1;29
2;6;1;75102;1285;712;706;CHAUPRADE;63;5;1;29
2;6;1;75102;1285;712;706;BESANCENOT;6;5;1;29
2;7;1;75102;1316;762;746;LE SCORNET;0;9;7;28
2;7;1;75102;1316;762;746;BORDRY;18;9;7;28
2;7;1;75102;1316;762;746;TOPLA;0;9;7;28
2;7;1;75102;1316;762;746;DURAND;133;9;7;28
2;7;1;75102;1316;762;746;VOLGANLI;0;9;7;28
2;7;1;75102;1316;762;746;GHEIOUECHE;6;9;7;28
2;7;1;75102;1316;762;746;LAMASSOURE;124;9;7;28
2;7;1;75102;1316;762;746;FEO;0;9;7;28
2;7;1;75102;1316;762;746;PAILLARD;0;9;7;28
2;7;1;75102;1316;762;746;MBELLA;0;9;7;28
2;7;1;75102;1316;762;746;DE SARNEZ;115;9;7;28
2;7;1;75102;1316;762;746;PATAS D'ILLIERS;2;9;7;28
2;7;1;75102;1316;762;746;GRIMAL;0;9;7;28
2;7;1;75102;1316;762;746;JAMET;19;9;7;28
2;7;1;75102;1316;762;746;GUYOT;6;9;7;28
2;7;1;75102;1316;762;746;DE HAAS;1;9;7;28
2;7;1;75102;1316;762;746;GOVERNATORI;9;9;7;28
2;7;1;75102;1316;762;746;BERÈS;167;9;7;28
2;7;1;75102;1316;762;746;LE HYARIC;44;9;7;28
2;7;1;75102;1316;762;746;MAYEROWITZ;0;9;7;28
2;7;1;75102;1316;762;746;LEPAPE;0;9;7;28
2;7;1;75102;1316;762;746;ASSELINEAU;3;9;7;28
2;7;1;75102;1316;762;746;DELANOË;0;9;7;28
2;7;1;75102;1316;762;746;ARTHAUD;2;9;7;28
2;7;1;75102;1316;762;746;VERMOREL;2;9;7;28
2;7;1;75102;1316;762;746;LARROUTUROU;29;9;7;28
2;7;1;75102;1316;762;746;LEPAGE;20;9;7;28
2;7;1;75102;1316;762;746;DE GOUYON MATIGNON DE PON;1;9;7;28
2;7;1;75102;1316;762;746;BOUTIN;4;9;7;28
2;7;1;75102;1316;762;746;CHAUPRADE;40;9;7;28
2;7;1;75102;1316;762;746;BESANCENOT;1;9;7;28
2;8;1;75102;1559;796;785;LE SCORNET;0;7;4;32
2;8;1;75102;1559;796;785;BORDRY;18;7;4;32
2;8;1;75102;1559;796;785;TOPLA;0;7;4;32
2;8;1;75102;1559;796;785;DURAND;175;7;4;32
2;8;1;75102;1559;796;785;VOLGANLI;4;7;4;32
2;8;1;75102;1559;796;785;GHEIOUECHE;9;7;4;32
2;8;1;75102;1559;796;785;LAMASSOURE;117;7;4;32
2;8;1;75102;1559;796;785;FEO;0;7;4;32
2;8;1;75102;1559;796;785;PAILLARD;0;7;4;32
2;8;1;75102;1559;796;785;MBELLA;1;7;4;32
2;8;1;75102;1559;796;785;DE SARNEZ;103;7;4;32
2;8;1;75102;1559;796;785;PATAS D'ILLIERS;0;7;4;32
2;8;1;75102;1559;796;785;GRIMAL;0;7;4;32
2;8;1;75102;1559;796;785;JAMET;12;7;4;32
2;8;1;75102;1559;796;785;GUYOT;5;7;4;32
2;8;1;75102;1559;796;785;DE HAAS;6;7;4;32
2;8;1;75102;1559;796;785;GOVERNATORI;8;7;4;32
2;8;1;75102;1559;796;785;BERÈS;179;7;4;32
2;8;1;75102;1559;796;785;LE HYARIC;47;7;4;32
2;8;1;75102;1559;796;785;MAYEROWITZ;1;7;4;32
2;8;1;75102;1559;796;785;LEPAPE;0;7;4;32
2;8;1;75102;1559;796;785;ASSELINEAU;3;7;4;32
2;8;1;75102;1559;796;785;DELANOË;0;7;4;32
2;8;1;75102;1559;796;785;ARTHAUD;4;7;4;32
2;8;1;75102;1559;796;785;VERMOREL;6;7;4;32
2;8;1;75102;1559;796;785;LARROUTUROU;24;7;4;32
2;8;1;75102;1559;796;785;LEPAGE;18;7;4;32
2;8;1;75102;1559;796;785;DE GOUYON MATIGNON DE PON;0;7;4;32
2;8;1;75102;1559;796;785;BOUTIN;2;7;4;32
2;8;1;75102;1559;796;785;CHAUPRADE;40;7;4;32
2;8;1;75102;1559;796;785;BESANCENOT;3;7;4;32
2;9;1;75102;1316;638;629;LE SCORNET;0;8;1;35
2;9;1;75102;1316;638;629;BORDRY;16;8;1;35
2;9;1;75102;1316;638;629;TOPLA;0;8;1;35
2;9;1;75102;1316;638;629;DURAND;138;8;1;35
2;9;1;75102;1316;638;629;VOLGANLI;0;8;1;35
2;9;1;75102;1316;638;629;GHEIOUECHE;2;8;1;35
2;9;1;75102;1316;638;629;LAMASSOURE;96;8;1;35
2;9;1;75102;1316;638;629;FEO;0;8;1;35
2;9;1;75102;1316;638;629;PAILLARD;0;8;1;35
2;9;1;75102;1316;638;629;MBELLA;0;8;1;35
2;9;1;75102;1316;638;629;DE SARNEZ;67;8;1;35
2;9;1;75102;1316;638;629;PATAS D'ILLIERS;0;8;1;35
2;9;1;75102;1316;638;629;GRIMAL;0;8;1;35
2;9;1;75102;1316;638;629;JAMET;9;8;1;35
2;9;1;75102;1316;638;629;GUYOT;2;8;1;35
2;9;1;75102;1316;638;629;DE HAAS;3;8;1;35
2;9;1;75102;1316;638;629;GOVERNATORI;13;8;1;35
2;9;1;75102;1316;638;629;BERÈS;151;8;1;35
2;9;1;75102;1316;638;629;LE HYARIC;40;8;1;35
2;9;1;75102;1316;638;629;MAYEROWITZ;0;8;1;35
2;9;1;75102;1316;638;629;LEPAPE;0;8;1;35
2;9;1;75102;1316;638;629;ASSELINEAU;1;8;1;35
2;9;1;75102;1316;638;629;DELANOË;0;8;1;35
2;9;1;75102;1316;638;629;ARTHAUD;1;8;1;35
2;9;1;75102;1316;638;629;VERMOREL;9;8;1;35
2;9;1;75102;1316;638;629;LARROUTUROU;20;8;1;35
2;9;1;75102;1316;638;629;LEPAGE;11;8;1;35
2;9;1;75102;1316;638;629;DE GOUYON MATIGNON DE PON;0;8;1;35
2;9;1;75102;1316;638;629;BOUTIN;11;8;1;35
2;9;1;75102;1316;638;629;CHAUPRADE;37;8;1;35
2;9;1;75102;1316;638;629;BESANCENOT;2;8;1;35
2;10;1;75102;1210;659;648;LE SCORNET;0;8;3;36
2;10;1;75102;1210;659;648;BORDRY;14;8;3;36
2;10;1;75102;1210;659;648;TOPLA;1;8;3;36
2;10;1;75102;1210;659;648;DURAND;162;8;3;36
2;10;1;75102;1210;659;648;VOLGANLI;0;8;3;36
2;10;1;75102;1210;659;648;GHEIOUECHE;1;8;3;36
2;10;1;75102;1210;659;648;LAMASSOURE;106;8;3;36
2;10;1;75102;1210;659;648;FEO;0;8;3;36
2;10;1;75102;1210;659;648;PAILLARD;0;8;3;36
2;10;1;75102;1210;659;648;MBELLA;1;8;3;36
2;10;1;75102;1210;659;648;DE SARNEZ;96;8;3;36
2;10;1;75102;1210;659;648;PATAS D'ILLIERS;1;8;3;36
2;10;1;75102;1210;659;648;GRIMAL;0;8;3;36
2;10;1;75102;1210;659;648;JAMET;12;8;3;36
2;10;1;75102;1210;659;648;GUYOT;3;8;3;36
2;10;1;75102;1210;659;648;DE HAAS;1;8;3;36
2;10;1;75102;1210;659;648;GOVERNATORI;9;8;3;36
2;10;1;75102;1210;659;648;BERÈS;124;8;3;36
2;10;1;75102;1210;659;648;LE HYARIC;29;8;3;36
2;10;1;75102;1210;659;648;MAYEROWITZ;0;8;3;36
2;10;1;75102;1210;659;648;LEPAPE;0;8;3;36
2;10;1;75102;1210;659;648;ASSELINEAU;1;8;3;36
2;10;1;75102;1210;659;648;DELANOË;0;8;3;36
2;10;1;75102;1210;659;648;ARTHAUD;2;8;3;36
2;10;1;75102;1210;659;648;VERMOREL;5;8;3;36
2;10;1;75102;1210;659;648;LARROUTUROU;22;8;3;36
2;10;1;75102;1210;659;648;LEPAGE;18;8;3;36
2;10;1;75102;1210;659;648;DE GOUYON MATIGNON DE PON;1;8;3;36
2;10;1;75102;1210;659;648;BOUTIN;3;8;3;36
2;10;1;75102;1210;659;648;CHAUPRADE;33;8;3;36
2;10;1;75102;1210;659;648;BESANCENOT;3;8;3;36
3;1;5;75103;1275;696;686;LE SCORNET;0;7;3;27
3;1;5;75103;1275;696;686;BORDRY;10;7;3;27
3;1;5;75103;1275;696;686;TOPLA;1;7;3;27
3;1;5;75103;1275;696;686;DURAND;110;7;3;27
3;1;5;75103;1275;696;686;VOLGANLI;1;7;3;27
3;1;5;75103;1275;696;686;GHEIOUECHE;6;7;3;27
3;1;5;75103;1275;696;686;LAMASSOURE;123;7;3;27
3;1;5;75103;1275;696;686;FEO;0;7;3;27
3;1;5;75103;1275;696;686;PAILLARD;0;7;3;27
3;1;5;75103;1275;696;686;MBELLA;0;7;3;27
3;1;5;75103;1275;696;686;DE SARNEZ;95;7;3;27
3;1;5;75103;1275;696;686;PATAS D'ILLIERS;0;7;3;27
3;1;5;75103;1275;696;686;GRIMAL;0;7;3;27
3;1;5;75103;1275;696;686;JAMET;11;7;3;27
3;1;5;75103;1275;696;686;GUYOT;4;7;3;27
3;1;5;75103;1275;696;686;DE HAAS;3;7;3;27
3;1;5;75103;1275;696;686;GOVERNATORI;13;7;3;27
3;1;5;75103;1275;696;686;BERÈS;180;7;3;27
3;1;5;75103;1275;696;686;LE HYARIC;37;7;3;27
3;1;5;75103;1275;696;686;MAYEROWITZ;0;7;3;27
3;1;5;75103;1275;696;686;LEPAPE;0;7;3;27
3;1;5;75103;1275;696;686;ASSELINEAU;3;7;3;27
3;1;5;75103;1275;696;686;DELANOË;0;7;3;27
3;1;5;75103;1275;696;686;ARTHAUD;0;7;3;27
3;1;5;75103;1275;696;686;VERMOREL;2;7;3;27
3;1;5;75103;1275;696;686;LARROUTUROU;22;7;3;27
3;1;5;75103;1275;696;686;LEPAGE;21;7;3;27
3;1;5;75103;1275;696;686;DE GOUYON MATIGNON DE PON;0;7;3;27
3;1;5;75103;1275;696;686;BOUTIN;0;7;3;27
3;1;5;75103;1275;696;686;CHAUPRADE;39;7;3;27
3;1;5;75103;1275;696;686;BESANCENOT;5;7;3;27
3;2;5;75103;1379;690;682;LE SCORNET;0;6;2;23
3;2;5;75103;1379;690;682;BORDRY;8;6;2;23
3;2;5;75103;1379;690;682;TOPLA;0;6;2;23
3;2;5;75103;1379;690;682;DURAND;136;6;2;23
3;2;5;75103;1379;690;682;VOLGANLI;0;6;2;23
3;2;5;75103;1379;690;682;GHEIOUECHE;6;6;2;23
3;2;5;75103;1379;690;682;LAMASSOURE;112;6;2;23
3;2;5;75103;1379;690;682;FEO;0;6;2;23
3;2;5;75103;1379;690;682;PAILLARD;0;6;2;23
3;2;5;75103;1379;690;682;MBELLA;1;6;2;23
3;2;5;75103;1379;690;682;DE SARNEZ;74;6;2;23
3;2;5;75103;1379;690;682;PATAS D'ILLIERS;0;6;2;23
3;2;5;75103;1379;690;682;GRIMAL;0;6;2;23
3;2;5;75103;1379;690;682;JAMET;9;6;2;23
3;2;5;75103;1379;690;682;GUYOT;5;6;2;23
3;2;5;75103;1379;690;682;DE HAAS;3;6;2;23
3;2;5;75103;1379;690;682;GOVERNATORI;13;6;2;23
3;2;5;75103;1379;690;682;BERÈS;171;6;2;23
3;2;5;75103;1379;690;682;LE HYARIC;46;6;2;23
3;2;5;75103;1379;690;682;MAYEROWITZ;0;6;2;23
3;2;5;75103;1379;690;682;LEPAPE;1;6;2;23
3;2;5;75103;1379;690;682;ASSELINEAU;5;6;2;23
3;2;5;75103;1379;690;682;DELANOË;0;6;2;23
3;2;5;75103;1379;690;682;ARTHAUD;2;6;2;23
3;2;5;75103;1379;690;682;VERMOREL;3;6;2;23
3;2;5;75103;1379;690;682;LARROUTUROU;26;6;2;23
3;2;5;75103;1379;690;682;LEPAGE;23;6;2;23
3;2;5;75103;1379;690;682;DE GOUYON MATIGNON DE PON;0;6;2;23
3;2;5;75103;1379;690;682;BOUTIN;7;6;2;23
3;2;5;75103;1379;690;682;CHAUPRADE;28;6;2;23
3;2;5;75103;1379;690;682;BESANCENOT;3;6;2;23
3;3;5;75103;1221;687;678;LE SCORNET;0;6;3;35
3;3;5;75103;1221;687;678;BORDRY;6;6;3;35
3;3;5;75103;1221;687;678;TOPLA;0;6;3;35
3;3;5;75103;1221;687;678;DURAND;112;6;3;35
3;3;5;75103;1221;687;678;VOLGANLI;0;6;3;35
3;3;5;75103;1221;687;678;GHEIOUECHE;2;6;3;35
3;3;5;75103;1221;687;678;LAMASSOURE;121;6;3;35
3;3;5;75103;1221;687;678;FEO;0;6;3;35
3;3;5;75103;1221;687;678;PAILLARD;1;6;3;35
3;3;5;75103;1221;687;678;MBELLA;0;6;3;35
3;3;5;75103;1221;687;678;DE SARNEZ;94;6;3;35
3;3;5;75103;1221;687;678;PATAS D'ILLIERS;0;6;3;35
3;3;5;75103;1221;687;678;GRIMAL;0;6;3;35
3;3;5;75103;1221;687;678;JAMET;9;6;3;35
3;3;5;75103;1221;687;678;GUYOT;4;6;3;35
3;3;5;75103;1221;687;678;DE HAAS;2;6;3;35
3;3;5;75103;1221;687;678;GOVERNATORI;9;6;3;35
3;3;5;75103;1221;687;678;BERÈS;191;6;3;35
3;3;5;75103;1221;687;678;LE HYARIC;41;6;3;35
3;3;5;75103;1221;687;678;MAYEROWITZ;1;6;3;35
3;3;5;75103;1221;687;678;LEPAPE;0;6;3;35
3;3;5;75103;1221;687;678;ASSELINEAU;1;6;3;35
3;3;5;75103;1221;687;678;DELANOË;0;6;3;35
3;3;5;75103;1221;687;678;ARTHAUD;3;6;3;35
3;3;5;75103;1221;687;678;VERMOREL;8;6;3;35
3;3;5;75103;1221;687;678;LARROUTUROU;25;6;3;35
3;3;5;75103;1221;687;678;LEPAGE;15;6;3;35
3;3;5;75103;1221;687;678;DE GOUYON MATIGNON DE PON;0;6;3;35
3;3;5;75103;1221;687;678;BOUTIN;6;6;3;35
3;3;5;75103;1221;687;678;CHAUPRADE;24;6;3;35
3;3;5;75103;1221;687;678;BESANCENOT;3;6;3;35
3;4;5;75103;1297;723;712;LE SCORNET;0;7;4;40
3;4;5;75103;1297;723;712;BORDRY;17;7;4;40
3;4;5;75103;1297;723;712;TOPLA;1;7;4;40
3;4;5;75103;1297;723;712;DURAND;108;7;4;40
3;4;5;75103;1297;723;712;VOLGANLI;0;7;4;40
3;4;5;75103;1297;723;712;GHEIOUECHE;3;7;4;40
3;4;5;75103;1297;723;712;LAMASSOURE;140;7;4;40
3;4;5;75103;1297;723;712;FEO;0;7;4;40
3;4;5;75103;1297;723;712;PAILLARD;0;7;4;40
3;4;5;75103;1297;723;712;MBELLA;0;7;4;40
3;4;5;75103;1297;723;712;DE SARNEZ;87;7;4;40
3;4;5;75103;1297;723;712;PATAS D'ILLIERS;0;7;4;40
3;4;5;75103;1297;723;712;GRIMAL;0;7;4;40
3;4;5;75103;1297;723;712;JAMET;9;7;4;40
3;4;5;75103;1297;723;712;GUYOT;1;7;4;40
3;4;5;75103;1297;723;712;DE HAAS;6;7;4;40
3;4;5;75103;1297;723;712;GOVERNATORI;11;7;4;40
3;4;5;75103;1297;723;712;BERÈS;206;7;4;40
3;4;5;75103;1297;723;712;LE HYARIC;33;7;4;40
3;4;5;75103;1297;723;712;MAYEROWITZ;0;7;4;40
3;4;5;75103;1297;723;712;LEPAPE;0;7;4;40
3;4;5;75103;1297;723;712;ASSELINEAU;2;7;4;40
3;4;5;75103;1297;723;712;DELANOË;0;7;4;40
3;4;5;75103;1297;723;712;ARTHAUD;1;7;4;40
3;4;5;75103;1297;723;712;VERMOREL;3;7;4;40
3;4;5;75103;1297;723;712;LARROUTUROU;27;7;4;40
3;4;5;75103;1297;723;712;LEPAGE;17;7;4;40
3;4;5;75103;1297;723;712;DE GOUYON MATIGNON DE PON;0;7;4;40
3;4;5;75103;1297;723;712;BOUTIN;5;7;4;40
3;4;5;75103;1297;723;712;CHAUPRADE;31;7;4;40
3;4;5;75103;1297;723;712;BESANCENOT;4;7;4;40
3;5;5;75103;1172;668;662;LE SCORNET;0;4;2;24
3;5;5;75103;1172;668;662;BORDRY;11;4;2;24
3;5;5;75103;1172;668;662;TOPLA;2;4;2;24
3;5;5;75103;1172;668;662;DURAND;112;4;2;24
3;5;5;75103;1172;668;662;VOLGANLI;0;4;2;24
3;5;5;75103;1172;668;662;GHEIOUECHE;3;4;2;24
3;5;5;75103;1172;668;662;LAMASSOURE;127;4;2;24
3;5;5;75103;1172;668;662;FEO;1;4;2;24
3;5;5;75103;1172;668;662;PAILLARD;0;4;2;24
3;5;5;75103;1172;668;662;MBELLA;0;4;2;24
3;5;5;75103;1172;668;662;DE SARNEZ;93;4;2;24
3;5;5;75103;1172;668;662;PATAS D'ILLIERS;0;4;2;24
3;5;5;75103;1172;668;662;GRIMAL;0;4;2;24
3;5;5;75103;1172;668;662;JAMET;12;4;2;24
3;5;5;75103;1172;668;662;GUYOT;4;4;2;24
3;5;5;75103;1172;668;662;DE HAAS;3;4;2;24
3;5;5;75103;1172;668;662;GOVERNATORI;7;4;2;24
3;5;5;75103;1172;668;662;BERÈS;161;4;2;24
3;5;5;75103;1172;668;662;LE HYARIC;28;4;2;24
3;5;5;75103;1172;668;662;MAYEROWITZ;0;4;2;24
3;5;5;75103;1172;668;662;LEPAPE;0;4;2;24
3;5;5;75103;1172;668;662;ASSELINEAU;1;4;2;24
3;5;5;75103;1172;668;662;DELANOË;0;4;2;24
3;5;5;75103;1172;668;662;ARTHAUD;8;4;2;24
3;5;5;75103;1172;668;662;VERMOREL;2;4;2;24
3;5;5;75103;1172;668;662;LARROUTUROU;17;4;2;24
3;5;5;75103;1172;668;662;LEPAGE;19;4;2;24
3;5;5;75103;1172;668;662;DE GOUYON MATIGNON DE PON;1;4;2;24
3;5;5;75103;1172;668;662;BOUTIN;0;4;2;24
3;5;5;75103;1172;668;662;CHAUPRADE;48;4;2;24
3;5;5;75103;1172;668;662;BESANCENOT;2;4;2;24
3;6;5;75103;1328;760;753;LE SCORNET;0;4;3;44
3;6;5;75103;1328;760;753;BORDRY;12;4;3;44
3;6;5;75103;1328;760;753;TOPLA;2;4;3;44
3;6;5;75103;1328;760;753;DURAND;110;4;3;44
3;6;5;75103;1328;760;753;VOLGANLI;2;4;3;44
3;6;5;75103;1328;760;753;GHEIOUECHE;4;4;3;44
3;6;5;75103;1328;760;753;LAMASSOURE;128;4;3;44
3;6;5;75103;1328;760;753;FEO;0;4;3;44
3;6;5;75103;1328;760;753;PAILLARD;0;4;3;44
3;6;5;75103;1328;760;753;MBELLA;0;4;3;44
3;6;5;75103;1328;760;753;DE SARNEZ;115;4;3;44
3;6;5;75103;1328;760;753;PATAS D'ILLIERS;1;4;3;44
3;6;5;75103;1328;760;753;GRIMAL;0;4;3;44
3;6;5;75103;1328;760;753;JAMET;10;4;3;44
3;6;5;75103;1328;760;753;GUYOT;5;4;3;44
3;6;5;75103;1328;760;753;DE HAAS;4;4;3;44
3;6;5;75103;1328;760;753;GOVERNATORI;4;4;3;44
3;6;5;75103;1328;760;753;BERÈS;204;4;3;44
3;6;5;75103;1328;760;753;LE HYARIC;31;4;3;44
3;6;5;75103;1328;760;753;MAYEROWITZ;0;4;3;44
3;6;5;75103;1328;760;753;LEPAPE;0;4;3;44
3;6;5;75103;1328;760;753;ASSELINEAU;0;4;3;44
3;6;5;75103;1328;760;753;DELANOË;0;4;3;44
3;6;5;75103;1328;760;753;ARTHAUD;0;4;3;44
3;6;5;75103;1328;760;753;VERMOREL;7;4;3;44
3;6;5;75103;1328;760;753;LARROUTUROU;30;4;3;44
3;6;5;75103;1328;760;753;LEPAGE;22;4;3;44
3;6;5;75103;1328;760;753;DE GOUYON MATIGNON DE PON;1;4;3;44
3;6;5;75103;1328;760;753;BOUTIN;10;4;3;44
3;6;5;75103;1328;760;753;CHAUPRADE;50;4;3;44
3;6;5;75103;1328;760;753;BESANCENOT;1;4;3;44
3;7;5;75103;1286;779;770;LE SCORNET;0;8;1;42
3;7;5;75103;1286;779;770;BORDRY;19;8;1;42
3;7;5;75103;1286;779;770;TOPLA;0;8;1;42
3;7;5;75103;1286;779;770;DURAND;117;8;1;42
3;7;5;75103;1286;779;770;VOLGANLI;0;8;1;42
3;7;5;75103;1286;779;770;GHEIOUECHE;2;8;1;42
3;7;5;75103;1286;779;770;LAMASSOURE;164;8;1;42
3;7;5;75103;1286;779;770;FEO;1;8;1;42
3;7;5;75103;1286;779;770;PAILLARD;0;8;1;42
3;7;5;75103;1286;779;770;MBELLA;0;8;1;42
3;7;5;75103;1286;779;770;DE SARNEZ;105;8;1;42
3;7;5;75103;1286;779;770;PATAS D'ILLIERS;0;8;1;42
3;7;5;75103;1286;779;770;GRIMAL;0;8;1;42
3;7;5;75103;1286;779;770;JAMET;15;8;1;42
3;7;5;75103;1286;779;770;GUYOT;3;8;1;42
3;7;5;75103;1286;779;770;DE HAAS;2;8;1;42
3;7;5;75103;1286;779;770;GOVERNATORI;13;8;1;42
3;7;5;75103;1286;779;770;BERÈS;190;8;1;42
3;7;5;75103;1286;779;770;LE HYARIC;23;8;1;42
3;7;5;75103;1286;779;770;MAYEROWITZ;0;8;1;42
3;7;5;75103;1286;779;770;LEPAPE;0;8;1;42
3;7;5;75103;1286;779;770;ASSELINEAU;1;8;1;42
3;7;5;75103;1286;779;770;DELANOË;0;8;1;42
3;7;5;75103;1286;779;770;ARTHAUD;1;8;1;42
3;7;5;75103;1286;779;770;VERMOREL;6;8;1;42
3;7;5;75103;1286;779;770;LARROUTUROU;14;8;1;42
3;7;5;75103;1286;779;770;LEPAGE;17;8;1;42
3;7;5;75103;1286;779;770;DE GOUYON MATIGNON DE PON;0;8;1;42
3;7;5;75103;1286;779;770;BOUTIN;7;8;1;42
3;7;5;75103;1286;779;770;CHAUPRADE;64;8;1;42
3;7;5;75103;1286;779;770;BESANCENOT;6;8;1;42
3;8;5;75103;1241;727;724;LE SCORNET;0;3;0;30
3;8;5;75103;1241;727;724;BORDRY;16;3;0;30
3;8;5;75103;1241;727;724;TOPLA;1;3;0;30
3;8;5;75103;1241;727;724;DURAND;98;3;0;30
3;8;5;75103;1241;727;724;VOLGANLI;0;3;0;30
3;8;5;75103;1241;727;724;GHEIOUECHE;3;3;0;30
3;8;5;75103;1241;727;724;LAMASSOURE;176;3;0;30
3;8;5;75103;1241;727;724;FEO;0;3;0;30
3;8;5;75103;1241;727;724;PAILLARD;3;3;0;30
3;8;5;75103;1241;727;724;MBELLA;1;3;0;30
3;8;5;75103;1241;727;724;DE SARNEZ;93;3;0;30
3;8;5;75103;1241;727;724;PATAS D'ILLIERS;0;3;0;30
3;8;5;75103;1241;727;724;GRIMAL;0;3;0;30
3;8;5;75103;1241;727;724;JAMET;12;3;0;30
3;8;5;75103;1241;727;724;GUYOT;2;3;0;30
3;8;5;75103;1241;727;724;DE HAAS;3;3;0;30
3;8;5;75103;1241;727;724;GOVERNATORI;6;3;0;30
3;8;5;75103;1241;727;724;BERÈS;165;3;0;30
3;8;5;75103;1241;727;724;LE HYARIC;43;3;0;30
3;8;5;75103;1241;727;724;MAYEROWITZ;0;3;0;30
3;8;5;75103;1241;727;724;LEPAPE;0;3;0;30
3;8;5;75103;1241;727;724;ASSELINEAU;1;3;0;30
3;8;5;75103;1241;727;724;DELANOË;0;3;0;30
3;8;5;75103;1241;727;724;ARTHAUD;1;3;0;30
3;8;5;75103;1241;727;724;VERMOREL;4;3;0;30
3;8;5;75103;1241;727;724;LARROUTUROU;22;3;0;30
3;8;5;75103;1241;727;724;LEPAGE;15;3;0;30
3;8;5;75103;1241;727;724;DE GOUYON MATIGNON DE PON;0;3;0;30
3;8;5;75103;1241;727;724;BOUTIN;4;3;0;30
3;8;5;75103;1241;727;724;CHAUPRADE;51;3;0;30
3;8;5;75103;1241;727;724;BESANCENOT;4;3;0;30
3;9;5;75103;1489;840;833;LE SCORNET;0;6;1;42
3;9;5;75103;1489;840;833;BORDRY;19;6;1;42
3;9;5;75103;1489;840;833;TOPLA;1;6;1;42
3;9;5;75103;1489;840;833;DURAND;122;6;1;42
3;9;5;75103;1489;840;833;VOLGANLI;0;6;1;42
3;9;5;75103;1489;840;833;GHEIOUECHE;9;6;1;42
3;9;5;75103;1489;840;833;LAMASSOURE;143;6;1;42
3;9;5;75103;1489;840;833;FEO;1;6;1;42
3;9;5;75103;1489;840;833;PAILLARD;1;6;1;42
3;9;5;75103;1489;840;833;MBELLA;0;6;1;42
3;9;5;75103;1489;840;833;DE SARNEZ;104;6;1;42
3;9;5;75103;1489;840;833;PATAS D'ILLIERS;1;6;1;42
